pnu,jiga
1117013100106830135,2448000
1114013800100840136,3443000
1114014400101860136,4573000
1114014400101930136,3479000
1114016200103090136,2180000
1114016200103330136,4430000
1114016200103480136,3834000
1114016200103490136,3643000
1114016200103530136,1362000
1114016200103770136,4410000
1114016200104320136,2538000
1117013000102250136,4791000
1117013000102580136,3858000
1117013100106570136,6630000
1117013100106830136,24590000
1114014400101920137,228500
1114014400101930137,3479000
1114016200102940137,6810000
1114016200103480137,2946000
1114016200103490137,3110000
1114016200103690137,6615000
1114016200103700137,2048000
1114016200104320137,1032000
1117013000102600137,5400000
1117013100106570137,6630000
1117013100106830137,23200000
1114013800100840138,4619000
1114014400101860138,3216000
1114014400101920138,2787000
1114014400101930138,3748000
1114016200103490138,3203000
1114016200103530138,1065000
1114016200103660138,2801000
1114016200103690138,5491000
1114016200103860138,4982000
1117013000102580138,999900
1117013000102600138,5238000
1117013100106570138,6497000
1117013100106830138,23200000
1114013800100840139,3550000
1114014400101860139,3730000
1114014400101920139,2787000
1114014400101930139,3500000
1114016200103090139,584100
1114016200103400139,4259000
1114016200103490139,3137000
1114016200103530139,1065000
1114016200103660139,5514000
1114016200103690139,5491000
1114016200103860139,5084000
1117013000102580139,999900
1117013000102600139,5184000
1117013100106830139,23200000
1114013800100840140,3585000
1114014400101860140,2046000
1114014400101920140,2916000
1114016200103090140,1734000
1114016200103490140,3075000
1114016200103530140,1065000
1114016200103660140,6283000
1114016200103690140,6615000
1114016200103700140,10290000
1117013000102580140,999900
1117013000102600140,4762000
1117013100106830140,23200000
1117013100107260140,5618000
1114014400101920141,2320000
1114014400101930141,3500000
1114016200103090141,2570000
1114016200103210141,3909000
1114016200103490141,3016000
1114016200103510141,465000
1117013000102580141,999900
1117013000102600141,5910000
1117013100106570141,7609000
1117013100106830141,22320000
1117013100107260141,6582000
1114014400101920142,2320000
1114014400101930142,3748000
1114016200103400142,8989000
1114016200103490142,3016000
1114016200103660142,983400
1114016200103730142,8433000
1114016200103770142,4813000
1117013000102250142,14010000
1117013000102580142,999900
1117013000102600142,1782000
1117013100106570142,6557000
1117013100106830142,22560000
1114014400101920143,1280000
1114014400101930143,3510000
1114016200102920143,8707000
1114016200103400143,8201000
1114016200103490143,3574000
1114016200103660143,5514000
1114016200103770143,5770000
1117013000102250143,14010000
1117013000102580143,999900
1117013000200010143,5829000
1117013100106570143,7793000
1117013100107260143,2146000
1114014400101920144,1559000
1114014400101930144,3510000
1114016200103490144,3470000
1114016200103660144,6283000
1114016200103700144,1887000
1114016200103860144,5358000
1117013000102250144,5018000
1117013000102580144,999900
1117013000102600144,4994000
1117013100106570144,7793000
1117013100106830144,6784000
1117013100107260144,6238000
1114014400101920145,1280000
1114014400101930145,3510000
1114016200103400145,2888000
1114016200103490145,3539000
1117013000102250145,4674000
1117013000102580145,999900
1117013000102600145,4879000
1117013100106570145,6557000
1117013100107260145,2093000
1114014400101920146,400000
1114014400101930146,3550000
1114016200103400146,1247000
1114016200103490146,3539000
1117013000102250146,4674000
1117013000102580146,2871000
1117013000102600146,4828000
1117013100106570146,9020000
1114014400101860147,5418000
1114014400101920147,400000
1114014400101930147,1171000
1114016200103090147,2976000
1114016200103330147,9298000
1114016200103400147,3172000
1114016200103700147,1811000
1114016200103770147,4153000
1114016200104320147,2670000
1117013000102250147,5018000
1117013000102580147,3030000
1117013000102600147,5000000
1117013100106570147,9020000
1117013100107260147,2052000
1114014400101860148,5418000
1114014400101920148,2001000
1114014400101930148,3479000
1114016200103090148,871200
1114016200103660148,2977000
1114016200103770148,4057000
1114016200104320148,2670000
1117013000102250148,5707000
1117013000102580148,3030000
1117013000102600148,4728000
1117013100106570148,2187000
1114014400101920149,290200
1114014400101930149,3479000
1114016200103090149,848100
1114016200103400149,1006000
1114016200103730149,465000
1114016200104320149,2670000
1117013000102250149,4674000
1117013000102580149,3030000
1117013000102600149,3750000
1114014400101920150,1131000
1114014400101930150,3637000
1114016200103400150,1461000
1114016200103480150,3092000
1114016200103660150,2013000
1114016200103700150,3148000
1114016200103730150,465000
1114016200103770150,6355000
1114016200104320150,2670000
1117013000102600150,3712000
1117013100106570150,2240000
1114014400101930151,3386000
1114016200103090151,848100
1114016200103400151,4100000
1114016200103480151,2946000
1114016200103490151,2630000
1114016200103700151,1904000
1114016200103770151,4122000
1114016200104320151,2670000
1117013000102600151,3712000
1117013100106570151,6117000
1117013100107260151,5350000
1114014400101930152,3386000
1114016200103400152,4532000
1114016200103480152,2946000
1114016200103490152,2630000
1114016200104320152,2363000
1117013000102250152,1623000
1117013100107260152,5350000
1114014400101930153,2909000
1114016200103090153,848100
1114016200103400153,4006000
1114016200103700153,2976000
1114016200103770153,4195000
1114016200103860153,4330000
1114016200104320153,2363000
1117013000102250153,1623000
1117013000102580153,4060000
1117013000102600153,3821000
1117013100106570153,6586000
1117013100107260153,1765000
1114014400101930154,3444000
1114016200103330154,5680000
1114016200103660154,5514000
1114016200103700154,2976000
1114016200103770154,4410000
1117013000102250154,13180000
1117013000102580154,7478000
1117013000102600154,3750000
1117013100107260154,1765000
1114014400101860155,1524000
1114014400101920155,2490000
1114014400101930155,3469000
1114016200102920155,8706000
1114016200103090155,848100
1114016200103400155,4006000
1114016200103700155,10290000
1114016200103770155,4670000
1114016200103860155,4243000
1114016200104320155,2340000
1117013000102580155,3705000
1117013000102600155,5400000
1117013100107260155,6120000
1114014400101920156,2374000
1114014400101930156,3469000
1114016200103330156,3780000
1114016200103700156,10290000
1114016200103770156,4670000
1114016200104320156,2340000
1117013000102250156,4772000
1117013000102600156,5400000
1117013100107260156,3669000
1114014400101920157,765900
1114014400101930157,3479000
1114016200103090157,871200
1114016200103400157,4822000
1114016200103660157,2980000
1114016200103700157,5491000
1114016200103860157,4494000
1114016200104320157,2340000
1117013000102250157,4772000
1117013000102600157,5400000
1117013000200010157,353100
1117013100107260157,3745000
1114014400101920158,765900
1114014400101930158,3479000
1114016200103090158,871200
1114016200103660158,2559000
1114016200103700158,8388000
1114016200103770158,4195000
1114016200103860158,4583000
1114016200104320158,2340000
1117013000102250158,5707000
1117013000102580158,999900
1117013000200010158,384300
1114014400101920159,6595000
1114014400101930159,3479000
1114016200103660159,2449000
1114016200103700159,1904000
1114016200103770159,4164000
1114016200103860159,2880000
1114016200104320159,2600000
1117013000102250159,9583000
1117013000102600159,1782000
1117013100107320159,5442000
1114014400101920160,6597000
1114014400101930160,3248000
1114016200103090160,848100
1114016200103400160,8121000
1114016200103660160,5514000
1114016200103700160,5481000
1114016200104320160,2626000
1117013000102250160,4920000
1117013000102600160,5443000
1117013100106570160,8659000
1114014400101920161,2490000
1114014400101930161,3640000
1114016200103400161,4290000
1114016200103770161,4200000
1114016200104320161,2415000
1117013000102250161,5707000
1117013000102600161,5443000
1117013100107320161,5442000
1114014200100010162,3635000
1114014400101920162,2567000
1114014400101930162,3500000
1114016200103090162,848100
1114016200103770162,4832000
1114016200104320162,2215000
1117013000102250162,1547000
1117013000102580162,999900
1117013000102600162,5443000
1117013000200010162,360500
1117013100106570162,6790000
1117013100107260162,5885000
1117013100107320162,6403000
1114014200100010163,3550000
1114014400101920163,2490000
1114014400101930163,3500000
1114016200103510163,465000
1114016200103700163,5770000
1114016200103770163,4832000
1114016200103860163,1009000
1117013000102250163,4624000
1117013000102580163,3030000
1117013000102600163,5443000
1117013000200010163,360500
1117013100107320163,5602000
1114014400101920164,1534000
1114016200102920164,7760000
1114016200103090164,848100
1114016200103210164,3594000
1114016200103330164,6218000
1114016200103510164,465000
1114016200103700164,5770000
1114016200103770164,4280000
1117013000102250164,4772000
1117013000102580164,3030000
1117013100107260164,8554000
1114014200100010165,3550000
1114014400101920165,2689000
1114014400101930165,3479000
1114016200102920165,7760000
1114016200103090165,848100
1114016200103330165,2180000
1117013000102250165,1574000
1117013000102580165,3518000
1117013000102600165,5238000
1114014200100010166,3550000
1114014400101920166,2716000
1114014400101930166,3617000
1114016200102920166,7760000
1114016200103090166,848100
1114016200103400166,3141000
1114016200103770166,1475000
1114016200104320166,2675000
1117013000102250166,1623000
1117013000102580166,4500000
1117013100107260166,9445000
1114014200100010167,3630000
1114014400101920167,2681000
1114014400101930167,3510000
1114016200102920167,7760000
1114016200103090167,871200
1114016200103770167,4380000
1114016200104320167,2363000
1117013000102250167,13720000
1117013000102600167,4561000
1117013100106570167,6400000
1117013100107260167,9445000
1114014200100010168,3630000
1114014400101920168,1772000
1114014400101930168,3248000
1114016200103770168,2547000
1114016200104320168,2410000
1117013000102580168,5330000
1117013000102600168,4590000
1117013100106570168,6400000
1117013100107260168,3026000
1114014400101860169,2046000
1114014400101920169,3100000
1114014400101930169,3353000
1114016200104320169,2626000
1117013000102250169,14010000
1117013000102580169,9072000
1117013000102600169,6110000
1117013100106570169,6400000
1117013100107260169,3026000
1114014400101920170,4750000
1114014400101930170,3751000
1114016200103090170,2647000
1114016200103330170,1673000
1114016200104320170,2626000
1117013000102580170,9072000
1117013100106570170,6734000
1114014400101860171,2046000
1114014400101920171,4371000
1114014400101930171,3636000
1114016200103330171,5374000
1114016200103400171,1673000
1114016200103770171,2547000
1114016200104320171,2410000
1117013000102600171,4718000
1117013100106570171,5730000
1117013100107320171,6100000
1114014400101920172,2963000
1114014400101930172,3367000
1114016200103400172,3108000
1114016200104320172,2678000
1117013000102600172,1883000
1117013100106570172,6450000
1114014400101920173,3292000
1114014400101930173,3640000
1114016200103400173,1692000
1114016200103770173,1310000
1114016200104320173,2678000
1117013000102580173,1591000
1117013000102600173,5794000
1117013100107260173,8609000
1114014200100010174,3483000
1114014400101920174,1131000
1114014400101930174,3353000
1114016200103400174,1452000
1114016200103510174,1938000
1114016200103770174,1712000
1117013000102580174,999900
1117013000200010174,6280000
1117013100106570174,9020000
1114014400101860175,2009000
1114014400101920175,1567000
1114014400101930175,3640000
1114016200103400175,1461000
1114016200200240175,900900
1114014400101860176,2046000
1114014400101930176,3749000
1114016200103400176,1461000
1114016200103660176,7624000
1114016200103770176,1412000
1117013000102580176,3701000
1117013000102600176,4728000
1117013100106570176,11200000
1114014400101860177,2046000
1114014400101930177,3749000
1114016200103400177,1461000
1114016200103510177,1003000
1114016200103770177,7032000
1114016200104320177,2675000
1117013000102250177,4818000
1117013000102580177,3820000
1117013000102600177,1744000
1114014400101860178,2046000
1114014400101930178,3500000
1114016200103770178,4739000
1114016200104320178,2675000
1117013000102580178,999900
1114014400101930179,3500000
1114016200103090179,2570000
1114016200103400179,1785000
1114016200103660179,7242000
1114016200103770179,4425000
1114016200104320179,900900
1117013000102580179,999900
1117013000102600179,2537000
1117013100107260179,3026000
1117013100107320179,1966000
1114016200102920180,6306000
1114016200103090180,871200
1114016200103400180,5020000
1114016200103510180,1003000
1114016200103660180,4385000
1114016200103770180,7256000
1114016200104320180,900900
1117013000102250180,4818000
1117013000102580180,999900
1117013100106570180,6450000
1117013100107260180,2877000
1117013100107320180,1966000
1114014400101860181,2046000
1114016200103770181,6355000
1114016200104320181,900900
1117013000102250181,4818000
1117013000102580181,3781000
1117013100107260181,3756000
1117013100107320181,6490000
1114014400101930182,1181000
1114016200103400182,1452000
1114016200104320182,2678000
1117013000102250182,4818000
1117013000102580182,7178000
1117013000102600182,1584000
1117013100107260182,5350000
1114014400101930183,1171000
1114016200103400183,1452000
1114016200103660183,5514000
1117013100107260183,5350000
1114014400101930184,4161000
1114016200103090184,848100
1114016200103400184,4290000
1117013000102600184,5794000
1117013100107260184,1765000
1114014400101860185,2046000
1114016200103090185,848100
1114016200103510185,1729000
1114016200104320185,2675000
1117013100107260185,4574000
1114014400101860186,2046000
1114014400101930186,1567000
1117013000102250186,4818000
1117013000102580186,7544000
1117013000102600186,1659000
1117013100107260186,4670000
1114014400101930187,1415000
1117013000102580187,7794000
1114014400101860188,2046000
1114016200103490188,3539000
1117013000102580188,3131000
1114016200103090189,584100
1114016200103490189,3470000
1117013000102250189,4818000
1114016200103090190,1770000
1114016200103400190,1452000
1114016200103490190,3470000
1117013000102580190,9050000
1117013000102600190,4635000
1114016200103090191,1770000
1114016200103400191,4873000
1114016200103490191,3470000
1114016200200240191,2138000
1117013000102580191,4451000
1114014200100010192,3812000
1114014400101930192,1155000
1114016200103090192,1962000
1114016200103400192,1785000
1114016200103490192,3470000
1114016200200240192,1663000
1117013000102250192,4818000
1117013000102580192,3333000
1114014200100010193,2761000
1114014400101860193,3344000
1114014400101930193,3640000
1114016200103090193,584100
1114016200103400193,1785000
1114016200103490193,3020000
1114016200103510193,2154000
1117013000102600193,1961000
1114016200103090194,584100
1114016200103400194,1785000
1114016200103490194,4267000
1114016200103510194,1818000
1114014400101860195,3730000
1114016200103090195,2233000
1114016200103400195,1283000
1117013000102580195,4408000
1114014400101930196,1171000
1114016200103090196,2233000
1114016200103400196,3890000
1117013000102580196,4451000
1117013000102600196,2976000
1117013100106570196,6602000
1114016200102920197,8104000
1114016200103090197,2313000
1114016200103400197,1283000
1114016200200240197,2138000
1117013000102580197,3890000
1117013000102600197,2649000
1114014400101930198,3076000
1114016200103090198,2313000
1114016200103330198,4200000
1114016200103400198,1283000
1117013000102580198,4408000
1117013100106570198,2187000
1114014400101930199,4750000
1114016200103090199,2313000
1114016200103330199,5070000
1114016200103400199,4532000
1114016200103490199,3386000
1117013000102580199,4202000
1117013000102600199,6479000
1114014400101930200,4750000
1114016200102920200,2558000
1114016200103090200,2338000
1114016200103490200,3491000
1117013000102580200,3672000
1117013000102600200,1412000
1117013100106570200,6654000
1114014400101860201,3613000
1114014400101930201,3640000
1114016200103090201,617100
1114016200103490201,3539000
1117013000102580201,4157000
1117013000102600201,999900
1117013100106570201,11200000
1117013100107320201,5464000
1114016200103090202,1813000
1114016200103490202,1132000
1117013000102580202,4202000
1114016200103090203,1813000
1114016200103330203,8541000
1114016200103490203,3318000
1117013000102580203,4157000
1114014400101930204,3124000
1114016200103090204,1813000
1114016200103330204,4788000
1114016200103490204,3322000
1114016200103510204,1818000
1117013000102250204,4766000
1117013000102580204,4271000
1117013000102600204,4500000
1114014400101860205,3777000
1114014400101930205,4750000
1114016200103090205,1813000
1114016200103330205,8541000
1114016200103490205,868000
1114016200103730205,2899000
1117013000102250205,4766000
1117013000102580205,4080000
1117013000102600205,4500000
1117013100106570205,2574000
1114014400101860206,8002000
1114014400101930206,4750000
1114016200103330206,8471000
1114016200103490206,3288000
1114016200103730206,1648000
1117013000102250206,1452000
1117013000102580206,4202000
1117013000102600206,3787000
1114014400101930207,3617000
1114016200103490207,3386000
1117013000102250207,14010000
1117013000102580207,4161000
1117013000102600207,4455000
1114014400101860208,14740000
1114014400101930208,3150000
1114016200103090208,1870000
1114016200103490208,3386000
1114016200103660208,3230000
1117010700100430208,8217000
1117013000102580208,4161000
1114014400101860209,8002000
1114014400101930209,3637000
1114016200103090209,1770000
1114016200103490209,3390000
1114016200103660209,2392000
1117013000102580209,4202000
1117013000102600209,5274000
1117013100106570209,6178000
1114014400101860210,6976000
1114014400101930210,3617000
1114016200103090210,1795000
1114016200103490210,3390000
1117013000102580210,4161000
1114014400101860211,1524000
1114016200103090211,617100
1114016200103510211,2154000
1117013000102250211,14600000
1117013000102580211,4243000
1117013100106570211,6382000
1114014400101860212,4296000
1114016200103330212,3666000
1114016200103490212,867900
1117013000102580212,4854000
1117013100106570212,7360000
1114014400101860213,4645000
1114016200103330213,3893000
1117013000102580213,4336000
1117013000102600213,4819000
1114014400101860214,1524000
1114016200103090214,2376000
1114016200103330214,1247000
1114016200103490214,1118000
1114016200104320214,900900
1117013100107320214,2141000
1114014400101860215,1524000
1114016200103330215,1247000
1117013000102250215,4914000
1117013000102580215,4210000
1117013000102600215,4828000
1117013100107320215,2141000
1114014400101860216,4573000
1114014400101930216,4510000
1114016200103090216,2481000
1114016200103490216,3491000
1114016200104320216,2593000
1117013000102250216,1452000
1117013000102580216,4210000
1117013000102600216,4828000
1117013100107320216,2141000
1114014400101860217,4758000
1114016200103090217,871200
1114016200103490217,3491000
1114016200104320217,2187000
1117013000102250217,4479000
1117013000102580217,4210000
1117013000102600217,4728000
1117013100107320217,2141000
1114014400101860218,1524000
1114016200103090218,2502000
1114016200103330218,1247000
1114016200104320218,2187000
1117013000102250218,4435000
1117013000102580218,3902000
1117013000102600218,5322000
1114014400101860219,1524000
1114014400101930219,3523000
1114016200104320219,2210000
1117013000102250219,1785000
1117013000102580219,3902000
1114014400101860220,1524000
1114016200103090220,3002000
1114016200103330220,3591000
1114016200103490220,3491000
1117013000102250220,1785000
1117013000102580220,3902000
1117013000102600220,5030000
1114014400101860221,4620000
1114014400101930221,3393000
1114016200103090221,2640000
1114016200103490221,3131000
1114016200104320221,2254000
1117013000102250221,4818000
1117013000102580221,4700000
1114014400101860222,1762000
1114014400101930222,3479000
1114016200103090222,2948000
1114016200103330222,1247000
1114016200103490222,2948000
1114016200104320222,2210000
1117013000102250222,4818000
1114014400101930223,2683000
1114016200103330223,1247000
1114016200104320223,2143000
1117013000102250223,12190000
1114014400101930224,4622000
1114016200103490224,2948000
1114016200104320224,2143000
1114016200200370224,854700
1117013000102250224,1609000
1114014400101860225,5418000
1114014400101930225,1567000
1114016200103090225,1832000
1114016200103460225,3890000
1114016200103490225,2948000
1114016200104320225,2210000
1114016200200370225,198900
1117013000102580225,4210000
1117013000102600225,1659000
1114014400101930226,4750000
1114016200103460226,3886000
1114016200103490226,3036000
1114016200104320226,2185000
1117013000102250226,5407000
1117013000102580226,5450000
1117013000102600226,5216000
1114014400101930227,4750000
1114016200103460227,3890000
1114016200104320227,2143000
1117013000102250227,5535000
1117013000102580227,5682000
1114014400101860228,1956000
1114014400101930228,4750000
1114016200103490228,3131000
1114016200104320228,1991000
1117013000102250228,1623000
1117013000102580228,5621000
1117013000102600228,5216000
1114014400101930229,3569000
1114016200103330229,4243000
1114016200103460229,3813000
1114016200104320229,2210000
1117013000102580229,4455000
1114016200103090230,1770000
1114016200103330230,4691000
1114016200103490230,3040000
1114016200104320230,2143000
1117013000102250230,5535000
1117013000102580230,4455000
1117013000102600230,3542000
1114016200103490231,3040000
1114016200104320231,2185000
1117013000102580231,4770000
1117013000102600231,4609000
1114016200103090232,1776000
1114016200103330232,3591000
1114016200103460232,3890000
1114016200103490232,3040000
1114016200104320232,2187000
1117013000102580232,4500000
1117013000102600232,4714000
1114014400101860233,1762000
1114016200103330233,1247000
1114016200103460233,1283000
1114016200103490233,3131000
1114016200104320233,2593000
1117013000102250233,4914000
1117013000102580233,4455000
1117013000102600233,3542000
1114014400101860234,5766000
1114014400101930234,1171000
1114016200103330234,3231000
1114016200103460234,4141000
1114016200103490234,2128000
1114016200104320234,2645000
1117013000102580234,4336000
1117013000102600234,3616000
1114014400101930235,3500000
1114016200103090235,1646000
1114016200103330235,3666000
1117013000102250235,1785000
1117013000102580235,4336000
1117013000102600235,4770000
1114014400101930236,1415000
1114016200103090236,1619000
1114016200103330236,3333000
1114016200103460236,4100000
1117013000102580236,4336000
1114014400101860237,1230000
1114016200103090237,1619000
1114016200103460237,3773000
1117013000102580237,3860000
1114016200103090238,1564000
1114016200103460238,3923000
1117013000102580238,4500000
1114014400101860239,3628000
1114014400101930239,3912000
1114016200103090239,1729000
1114016200103330239,5374000
1114016200103460239,1353000
1117013000102580239,4500000
1114014400101860240,1176000
1114014400101930240,4118000
1114016200103330240,4330000
1114016200103460240,1353000
1117013000102580240,4500000
1114014400101930241,1181000
1114016200103090241,1707000
1114016200103330241,8541000
1114016200103460241,1353000
1117013000102580241,3860000
1114014400101930242,4118000
1114016200103090242,1795000
1114016200103330242,3628000
1117013000102580242,4336000
1114014400101930243,4324000
1114016200103090243,1744000
1114016200103330243,4080000
1114016200103660243,5514000
1114016200103730243,1118000
1117013000102250243,1801000
1117013000102580243,4336000
1114016200103090244,1813000
1114016200103330244,4430000
1114016200103660244,5514000
1114016200103730244,1369000
1117013000102580244,4500000
1114014400101860245,3777000
1114014400101930245,3580000
1114016200103460245,1353000
1114016200103490245,3036000
1117013000102250245,5241000
1117013000102580245,4680000
1114014400101930246,3580000
1114016200103090246,1768000
1114016200103330246,3245000
1114016200103460246,1353000
1114016200103490246,2830000
1114016200103660246,5514000
1117013000102250246,1623000
1117013000102580246,4336000
1114014400101860247,4164000
1114014400101930247,3580000
1114016200103660247,2890000
1117013000102250247,5475000
1117013000102580247,4508000
1117013000102600247,4828000
1114014400101860248,5443000
1114014400101930248,3222000
1114016200103090248,1832000
1114016200103330248,1214000
1114016200103490248,2948000
1114016200103660248,5514000
1117013000102250248,1623000
1114014400101930249,3222000
1114016200103660249,5514000
1117013000102250249,1623000
1117013000102580249,4369000
1114014400101930250,3580000
1114016200103490250,1118000
1114016200103660250,2013000
1117013000102250250,1623000
1117013000102580250,4202000
1117013100107260250,2985000
1114016200103090251,2888000
1114016200103490251,3491000
1114016200103660251,2013000
1117013000102250251,1623000
1117013000102580251,4727000
1117013000102600251,5280000
1114014400101930252,3479000
1114016200103090252,2587000
1114016200103490252,3254000
1114016200103730252,6152000
1117013000102250252,1623000
1117013000102580252,4549000
1117013100107260252,5132000
1114014400101930253,1171000
1114016200103090253,871200
1114016200103490253,2918000
1114016200103510253,584100
1114016200103660253,2013000
1117013000102250253,1623000
1117013000102580253,4202000
1114016200103090254,2640000
1114016200103490254,1118000
1117013000102250254,1623000
1117013000102580254,4324000
1114016200103470255,4223000
1114016200103660255,5514000
1117013000102250255,1623000
1117013000102580255,4446000
1114016200103660256,5514000
1117013000102250256,1623000
1117013000102580256,4549000
1114016200103090257,2126000
1117013000102250257,1452000
1114014400101930258,1369000
1114016200103660258,2974000
1114016200103730258,867900
1117013000102250258,1623000
1117013000102580258,4324000
1114014400101930259,3614000
1117013000102250259,1623000
1117013000102580259,4080000
1117013000102600259,4828000
1117013100107260259,1801000
1117013000102250260,6355000
1117013000102580260,4280000
1114016200103490261,1003000
1114016200104320261,719400
1117013000102580261,4280000
1117013000102600261,5910000
1114014400101930262,3129000
1114016200103090262,584100
1114016200103490262,1003000
1114016200103660262,5514000
1114016200103730262,7710000
1114016200104320262,2187000
1117013000102580262,4324000
1117013000102600262,1007000
1114014400101930263,3150000
1114016200103660263,5514000
1114016200104320263,2592000
1117013000102250263,5707000
1117013000102580263,4080000
1114016200103660264,5514000
1114016200104320264,1962000
1117013000102600264,3616000
1114014400101930265,3401000
1114016200103090265,871200
1114016200103660265,5514000
1117013000102580265,4451000
1114014400101930266,3580000
1114016200103490266,1077000
1114016200103660266,5514000
1114016200103090267,871200
1114016200103490267,1208000
1114016200103660267,5514000
1117013000102580267,4322000
1117013100107260267,1920000
1114016200103090268,871200
1114016200103660268,5514000
1114016200104320268,2136000
1117013100107260268,3008000
1114016200103090269,871200
1114016200103460269,1353000
1117013000102580269,4280000
1114016200103090270,871200
1114016200103460270,1353000
1114016200103470270,4009000
1114016200103730270,2791000
1114016200104320270,2136000
1117013000102580270,4094000
1114014400101930271,1201000
1114016200103090271,848100
1114016200103460271,3923000
1114016200103470271,4093000
1114016200103490271,3254000
1114016200103730271,3095000
1114016200104320271,2136000
1117013000102580271,4094000
1117013000102600271,3712000
1114016200103090272,1832000
1114016200103460272,1353000
1114016200103470272,4093000
1114016200103490272,4302000
1114016200103730272,3930000
1114016200104320272,2180000
1117013000102580272,4094000
1117013000102600272,3750000
1114016200103090273,2508000
1114016200103470273,4051000
1114016200104320273,2201000
1117013000102580273,4322000
1117013000102600273,3821000
1114016200103090274,2508000
1114016200104320274,2369000
1117013000102580274,4685000
1117013000102600274,3821000
1114014400101930275,4750000
1114016200103470275,4135000
1114016200103730275,3482000
1114016200104320275,2199000
1117013000102580275,4549000
1117013000102600275,2130000
1114014400101930276,3386000
1114016200103460276,1353000
1114016200104320276,2180000
1117013000102580276,4216000
1117013000102600276,1237000
1114016200103090277,848100
1114016200103460277,1353000
1114016200103660277,5514000
1114016200103730277,1336000
1114016200104320277,2542000
1117013000102580277,4549000
1114014400101930278,3523000
1114016200103090278,848100
1114016200103730278,2154000
1117013000102580278,4690000
1117013000102600278,4718000
1114016200103090279,848100
1114016200103730279,2154000
1117013000102580279,4877000
1117013000102600279,4828000
1114014400101930280,1181000
1114016200103090280,848100
1117013000102580280,4680000
1117013000102600280,3616000
1114016200103090281,871200
1117013000102580281,4635000
1117013100107260281,5187000
1114014400101930282,1181000
1114016200103090282,1748000
1117013000102580282,4401000
1117013000102600282,5422000
1117013100107260282,1801000
1114014400101930283,1181000
1114016200103090283,1709000
1114016200103730283,1118000
1114016200104320283,2177000
1117013000102580283,4455000
1117013000102600283,999900
1117013100107260283,5241000
1114014400101930284,3687000
1114016200103730284,1405000
1117013000102580284,4635000
1117013100107260284,5187000
1114016200103470285,4220000
1114016200103730285,2154000
1114016200104320285,2177000
1117013000102580285,4690000
1117013000102600285,999900
1117013100107260285,5083000
1114014400101930286,3254000
1114016200104320286,2199000
1117013000102580286,4690000
1117013000102600286,2763000
1114014400101930287,2343000
1114016200103090287,1805000
1117013000102580287,4094000
1117013000102600287,6479000
1114016200103090288,1504000
1114016200103470288,4264000
1117013000102580288,4221000
1114014400101930289,3617000
1114016200103090289,1593000
1117013000102580289,4221000
1117013000102600289,2547000
1117013000102580290,4094000
1117013000102600290,5030000
1117013000102580291,4221000
1117013000102600291,4828000
1114016200103090292,1510000
1117013000102580292,4094000
1117013000102600292,4728000
1114014400101930293,3791000
1114016200103090293,465000
1117013000102580293,3890000
1117013000102600293,1659000
1114016200103470294,4387000
1117013000102580294,3933000
1117013100107260294,5083000
1117013000102580295,3933000
1117013100107260295,5350000
1117013000102580296,4125000
1117013100107260296,5350000
1114014400101930297,3791000
1114016200103090297,2376000
1117013000102580297,4280000
1117013100107260297,5241000
1114016200103090298,9419000
1114016200103470298,7411000
1117013000102600298,5910000
1117013000102600299,3542000
1114016200103660300,5514000
1117013000102580300,3852000
1117013100107260300,5449000
1114016200103730301,3095000
1117013000102580301,3967000
1117013000102580302,4178000
1114014400101930303,1567000
1114016200103660303,2613000
1117013000102580303,4178000
1117013000102600303,5068000
1114014400101930304,1369000
1114016200103660304,2622000
1117013000102580304,4221000
1114014400101930305,1567000
1114016200103660305,983400
1117013100107260305,4853000
1114014400101930306,1567000
1114016200103660306,2622000
1117013000102580306,4690000
1114014400101930307,1369000
1114016200103510307,465000
1117013000102580307,4136000
1117013000102600307,5280000
1114014400101930308,1567000
1117013000102580308,4690000
1117013100107260308,1881000
1117013000102580309,4690000
1117013000102600309,4682000
1117013100107260309,1881000
1114016200103730310,1118000
1117013000102580310,4455000
1114016200103460311,3385000
1114016200103660311,2920000
1114016200103730311,2154000
1117013000102600311,1485000
1114016200103460312,3385000
1114016200103660312,983400
1114016200103730312,2154000
1117013000102580312,4009000
1114016200103460313,3050000
1117013000102580313,4095000
1114014400101930314,1415000
1114016200103460314,3385000
1114016200103660314,2980000
1117013000102580314,1485000
1117013100107260314,1765000
1114016200103730315,1118000
1117013000102580315,4585000
1114014400101930316,1415000
1117013000102580316,4585000
1117013100107260316,1765000
1114014400101930317,1415000
1114016200103510317,465000
1114016200103730317,5791000
1117013000102580317,4585000
1114014400101930318,1415000
1114016200103330318,3245000
1114016200103510318,1372000
1117013000102580318,4585000
1114014400101930319,1415000
1117013000102580319,4050000
1117013000102580320,4050000
1114014400101930321,1369000
1117013000102580321,4455000
1117013100107260321,2032000
1114016200103510322,1818000
1114016200103730322,2946000
1117013000102600322,4585000
1117013100107260322,5815000
1114014400101930323,1415000
1114016200103730323,1742000
1117013000102580323,4500000
1114016200103330324,3245000
1117013000102580324,4635000
1117013000102600324,4455000
1114016200103300325,3949000
1114016200103510325,1818000
1114016200103660325,2679000
1117013000102580325,4635000
1114016200103300326,4030000
1114016200103460326,3704000
1114016200103470326,4100000
1117013000102580326,4585000
1114016200103300327,3985000
1114016200103460327,2839000
1114016200103470327,1353000
